Site.State,Site.County,Year,Turbine.Capacity,Turbine.Hub_Height,Turbine.Rotor_Diameter,Turbine.Swept_Area,Turbine.Total_Height,Project.Capacity,Project.Number_Turbines
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Perquimans County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
NC,Pasquotank County,2017,2000,93.0,114.0,10207.03,150.0,208.0,104
TX,Lubbock County,2005,660,50.0,47.0,1734.94,73.5,0.66,1
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
TX,Kinney County,2012,1800,80.0,100.0,7853.98,130.1,99.0,55
NM,Chaves County,2014,1650,80.0,82.0,5281.02,121.0,14.95,8
NM,Chaves County,2014,2000,80.0,100.0,7853.98,130.1,14.95,8
NM,Chaves County,2014,2000,80.0,100.0,7853.98,130.1,14.95,8
NM,Chaves County,2014,1650,80.0,82.0,5281.02,121.0,14.95,8
NM,Chaves County,2014,2000,80.0,100.0,7853.98,130.1,14.95,8
NM,Chaves County,2014,2000,80.0,100.0,7853.98,130.1,14.95,8
NM,Chaves County,2014,2000,80.0,100.0,7853.98,130.1,14.95,8
NM,Chaves County,2014,1650,80.0,82.0,5281.02,121.0,14.95,8
CA,Solano County,2014,1850,80.0,82.5,5345.62,121.3,1.85,1
CA,Solano County,2011,1500,65.0,77.0,4656.63,103.6,1.5,1
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,92.5,113.0,10028.75,149.0,28.8,9
NH,Hillsborough County,2019,3200,79.5,113.0,10028.75,135.9,28.8,9
TX,Denton County,2012,100,37.0,21.0,346.36,47.5,0.3,3
TX,Denton County,2012,100,37.0,21.0,346.36,47.5,0.3,3
TX,Denton County,2012,100,37.0,21.0,346.36,47.5,0.3,3
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MI,Huron County,2017,3450,87.0,126.0,12468.98,150.0,100.05,29
MA,Essex County,2012,2500,100.0,100.0,7853.98,150.0,2.5,1
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
NM,Guadalupe County,2006,1000,69.0,61.4,2960.92,99.7,90.0,90
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
IA,Adair County,2018,2000,95.0,110.0,9503.32,150.0,29.17,17
